2.053572e-02 -1.294757e-05 1.000598e+00 0.000000e+00 3.271014e-02 1.011730e-01 1.308334e-01 4.910751e-01 5.232182e-01
2.999986e-02 -1.879860e-05 1.000598e+00 0.000000e+00 3.270532e-02 1.013823e-01 1.307811e-01 4.912960e-01 5.231438e-01
3.904357e-02 -2.407075e-05 1.000598e+00 0.000000e+00 3.270359e-02 1.016973e-01 1.307615e-01 4.916259e-01 5.232229e-01
5.619951e-02 -3.262371e-05 1.000598e+00 0.000000e+00 3.270053e-02 1.027173e-01 1.308201e-01 4.926836e-01 5.231446e-01
6.443694e-02 -3.580968e-05 1.000598e+00 0.000000e+00 3.272725e-02 1.034141e-01 1.308048e-01 4.934027e-01 5.231955e-01
8.045817e-02 -3.844496e-05 1.000598e+00 0.000000e+00 3.271011e-02 1.050326e-01 1.308316e-01 4.950709e-01 5.231697e-01
8.827752e-02 -3.885810e-05 1.000598e+00 0.000000e+00 3.271339e-02 1.058847e-01 1.307924e-01 4.959501e-01 5.231896e-01
1.029964e-01 -3.815519e-05 1.000598e+00 0.000000e+00 3.271739e-02 1.073692e-01 1.307995e-01 4.974894e-01 5.232313e-01
1.151511e-01 -3.601654e-05 1.000598e+00 0.000000e+00 3.272150e-02 1.082780e-01 1.308072e-01 4.984464e-01 5.232283e-01
1.302800e-01 -3.175406e-05 1.000598e+00 0.000000e+00 3.271637e-02 1.089363e-01 1.308115e-01 4.991667e-01 5.231574e-01
1.389064e-01 -2.864572e-05 1.000598e+00 0.000000e+00 3.271327e-02 1.091372e-01 1.308126e-01 4.994033e-01 5.232134e-01
1.540410e-01 -2.221358e-05 1.000598e+00 0.000000e+00 3.273450e-02 1.093044e-01 1.308120e-01 4.996322e-01 5.231129e-01
1.644448e-01 -1.740652e-05 1.000598e+00 0.000000e+00 3.272940e-02 1.093477e-01 1.307882e-01 4.997165e-01 5.232073e-01
1.788359e-01 -1.034594e-05 1.000598e+00 0.000000e+00 3.272860e-02 1.093643e-01 1.308207e-01 4.997861e-01 5.232093e-01
1.919307e-01 -3.789332e-06 1.000598e+00 0.000000e+00 3.273421e-02 1.093337e-01 1.308015e-01 4.997990e-01 5.231745e-01
2.027134e-01 1.620992e-06 1.000598e+00 0.000000e+00 3.272910e-02 1.092900e-01 1.308309e-01 4.997865e-01 5.231702e-01
2.161181e-01 8.491494e-06 1.000598e+00 0.000000e+00 3.272955e-02 1.092272e-01 1.308358e-01 4.997558e-01 5.231623e-01
2.301893e-01 1.611852e-05 1.000598e+00 0.000000e+00 3.273120e-02 1.090142e-01 1.308280e-01 4.995674e-01 5.231903e-01
2.441676e-01 2.423488e-05 1.000598e+00 0.000000e+00 3.276626e-02 1.085971e-01 1.308076e-01 4.991644e-01 5.231532e-01
2.581246e-01 3.215635e-05 1.000598e+00 0.000000e+00 3.274287e-02 1.079841e-01 1.308040e-01 4.985542e-01 5.231807e-01
2.650821e-01 3.585529e-05 1.000598e+00 0.000000e+00 3.276224e-02 1.076337e-01 1.308239e-01 4.982008e-01 5.232096e-01
2.789564e-01 4.300143e-05 1.000598e+00 0.000000e+00 3.278284e-02 1.069237e-01 1.308045e-01 4.974759e-01 5.231915e-01
2.928118e-01 5.035665e-05 1.000598e+00 0.000000e+00 3.276367e-02 1.062937e-01 1.308174e-01 4.968189e-01 5.232453e-01
3.066293e-01 5.778950e-05 1.000598e+00 0.000000e+00 3.276056e-02 1.058294e-01 1.308437e-01 4.963155e-01 5.232308e-01
3.204278e-01 6.523269e-05 1.000598e+00 0.000000e+00 3.277841e-02 1.055640e-01 1.308495e-01 4.959996e-01 5.231781e-01
3.273201e-01 6.895749e-05 1.000598e+00 0.000000e+00 3.280054e-02 1.054919e-01 1.308480e-01 4.958982e-01 5.231840e-01
3.411000e-01 7.630772e-05 1.000598e+00 0.000000e+00 3.279900e-02 1.054225e-01 1.308498e-01 4.957623e-01 5.232305e-01
3.548660e-01 8.316016e-05 1.000598e+00 0.000000e+00 3.277333e-02 1.054044e-01 1.308502e-01 4.956683e-01 5.231776e-01
3.686219e-01 8.942562e-05 1.000598e+00 0.000000e+00 3.280515e-02 1.054042e-01 1.308501e-01 4.955841e-01 5.232117e-01
3.823648e-01 9.562113e-05 1.000598e+00 0.000000e+00 3.281471e-02 1.054024e-01 1.308695e-01 4.954916e-01 5.231753e-01
3.961126e-01 1.021901e-04 1.000598e+00 0.000000e+00 3.282034e-02 1.053990e-01 1.308589e-01 4.953918e-01 5.231774e-01
4.029855e-01 1.055757e-04 1.000598e+00 0.000000e+00 3.280836e-02 1.053960e-01 1.308526e-01 4.953391e-01 5.231765e-01
4.167192e-01 1.119302e-04 1.000598e+00 0.000000e+00 3.283659e-02 1.053817e-01 1.308715e-01 4.952237e-01 5.231589e-01
4.304753e-01 1.180580e-04 1.000598e+00 0.000000e+00 3.283548e-02 1.053567e-01 1.308783e-01 4.950973e-01 5.232580e-01
4.442100e-01 1.236903e-04 1.000598e+00 0.000000e+00 3.284513e-02 1.053182e-01 1.308818e-01 4.949598e-01 5.232740e-01
4.579623e-01 1.300997e-04 1.000598e+00 0.000000e+00 3.283841e-02 1.052619e-01 1.308627e-01 4.948084e-01 5.232871e-01
4.716976e-01 1.371356e-04 1.000598e+00 0.000000e+00 3.285919e-02 1.051831e-01 1.308944e-01 4.946397e-01 5.232364e-01
4.785751e-01 1.406036e-04 1.000598e+00 0.000000e+00 3.284877e-02 1.051320e-01 1.308606e-01 4.945463e-01 5.232574e-01
4.923259e-01 1.472984e-04 1.000598e+00 0.000000e+00 3.286440e-02 1.049982e-01 1.309002e-01 4.943340e-01 5.231979e-01
5.060848e-01 1.537036e-04 1.000598e+00 0.000000e+00 3.287345e-02 1.048237e-01 1.308804e-01 4.940910e-01 5.232781e-01
5.198568e-01 1.600036e-04 1.000598e+00 0.000000e+00 3.288189e-02 1.046324e-01 1.309260e-01 4.938426e-01 5.232494e-01
5.336401e-01 1.665087e-04 1.000598e+00 0.000000e+00 3.290089e-02 1.044551e-01 1.308929e-01 4.936211e-01 5.232619e-01
5.405305e-01 1.697965e-04 1.000598e+00 0.000000e+00 3.291062e-02 1.043791e-01 1.309339e-01 4.935283e-01 5.232701e-01
5.543328e-01 1.763179e-04 1.000598e+00 0.000000e+00 3.292522e-02 1.042588e-01 1.309318e-01 4.933855e-01 5.232786e-01
5.681295e-01 1.827737e-04 1.000598e+00 0.000000e+00 3.293264e-02 1.041705e-01 1.309278e-01 4.932904e-01 5.232431e-01
5.819464e-01 1.891255e-04 1.000598e+00 0.000000e+00 3.294246e-02 1.040945e-01 1.309223e-01 4.932249e-01 5.232274e-01
5.957630e-01 1.953818e-04 1.000598e+00 0.000000e+00 3.294420e-02 1.040147e-01 1.309466e-01 4.931726e-01 5.232575e-01
6.096009e-01 2.013940e-04 1.000598e+00 0.000000e+00 3.295157e-02 1.039248e-01 1.309306e-01 4.931248e-01 5.232097e-01
6.165163e-01 2.042685e-04 1.000598e+00 0.000000e+00 3.296858e-02 1.038759e-01 1.309248e-01 4.931015e-01 5.232626e-01
6.303635e-01 2.099069e-04 1.000598e+00 0.000000e+00 3.298042e-02 1.037705e-01 1.309757e-01 4.930538e-01 5.233368e-01
6.442182e-01 2.155269e-04 1.000598e+00 0.000000e+00 3.299640e-02 1.036549e-01 1.309329e-01 4.930021e-01 5.232256e-01
6.580834e-01 2.210759e-04 1.000598e+00 0.000000e+00 3.300171e-02 1.035296e-01 1.309510e-01 4.929433e-01 5.232902e-01
6.719570e-01 2.266722e-04 1.000598e+00 0.000000e+00 3.302172e-02 1.033990e-01 1.309741e-01 4.928800e-01 5.232977e-01
6.788983e-01 2.295203e-04 1.000598e+00 0.000000e+00 3.301180e-02 1.033330e-01 1.309595e-01 4.928476e-01 5.233278e-01
6.927909e-01 2.352755e-04 1.000598e+00 0.000000e+00 3.303022e-02 1.032003e-01 1.309665e-01 4.927814e-01 5.232883e-01
7.066920e-01 2.410237e-04 1.000598e+00 0.000000e+00 3.304806e-02 1.030681e-01 1.309572e-01 4.927120e-01 5.233450e-01
7.206135e-01 2.467573e-04 1.000598e+00 0.000000e+00 3.306878e-02 1.029368e-01 1.309873e-01 4.926373e-01 5.232729e-01
7.345338e-01 2.524766e-04 1.000598e+00 0.000000e+00 3.308005e-02 1.028042e-01 1.309844e-01 4.925528e-01 5.232546e-01
7.415032e-01 2.553495e-04 1.000598e+00 0.000000e+00 3.308099e-02 1.027366e-01 1.310225e-01 4.925058e-01 5.233058e-01
7.554414e-01 2.609039e-04 1.000598e+00 0.000000e+00 3.308972e-02 1.026013e-01 1.310438e-01 4.924038e-01 5.233533e-01
7.693929e-01 2.661226e-04 1.000598e+00 0.000000e+00 3.312308e-02 1.024739e-01 1.310253e-01 4.922987e-01 5.232645e-01
7.833513e-01 2.711185e-04 1.000598e+00 0.000000e+00 3.312339e-02 1.023673e-01 1.310152e-01 4.922028e-01 5.233753e-01
7.973231e-01 2.760673e-04 1.000598e+00 0.000000e+00 3.313646e-02 1.022940e-01 1.310713e-01 4.921284e-01 5.233806e-01
8.043143e-01 2.785357e-04 1.000598e+00 0.000000e+00 3.315673e-02 1.022709e-01 1.310248e-01 4.921002e-01 5.232981e-01
8.183038e-01 2.834795e-04 1.000598e+00 0.000000e+00 3.316603e-02 1.022487e-01 1.310417e-01 4.920585e-01 5.233258e-01
8.323048e-01 2.884056e-04 1.000598e+00 0.000000e+00 3.319646e-02 1.022542e-01 1.310530e-01 4.920315e-01 5.233748e-01
8.463025e-01 2.931867e-04 1.000598e+00 0.000000e+00 3.318670e-02 1.022810e-01 1.310612e-01 4.920129e-01 5.233600e-01
8.603207e-01 2.978968e-04 1.000598e+00 0.000000e+00 3.322506e-02 1.023241e-01 1.310493e-01 4.919983e-01 5.232945e-01
8.673279e-01 3.002147e-04 1.000598e+00 0.000000e+00 3.322241e-02 1.023501e-01 1.310752e-01 4.919918e-01 5.233454e-01
8.813625e-01 3.047767e-04 1.000598e+00 0.000000e+00 3.323966e-02 1.024077e-01 1.310658e-01 4.919796e-01 5.233610e-01
8.954012e-01 3.092664e-04 1.000598e+00 0.000000e+00 3.325300e-02 1.024656e-01 1.310851e-01 4.919656e-01 5.233330e-01
9.094596e-01 3.135185e-04 1.000598e+00 0.000000e+00 3.325656e-02 1.025154e-01 1.310941e-01 4.919459e-01 5.233589e-01
9.235275e-01 3.184374e-04 1.000598e+00 0.000000e+00 3.328421e-02 1.025548e-01 1.311035e-01 4.919205e-01 5.233889e-01
9.305657e-01 3.204767e-04 1.000598e+00 0.000000e+00 3.331817e-02 1.025712e-01 1.311206e-01 4.919063e-01 5.233634e-01
9.446619e-01 3.244108e-04 1.000598e+00 0.000000e+00 3.330904e-02 1.025969e-01 1.311059e-01 4.918761e-01 5.233390e-01
9.587590e-01 3.284879e-04 1.000598e+00 0.000000e+00 3.332886e-02 1.026113e-01 1.311232e-01 4.918461e-01 5.234383e-01
9.728787e-01 3.327763e-04 1.000598e+00 0.000000e+00 3.335494e-02 1.026092e-01 1.311227e-01 4.918162e-01 5.234124e-01
9.870045e-01 3.368990e-04 1.000598e+00 0.000000e+00 3.338332e-02 1.025853e-01 1.311445e-01 4.917850e-01 5.234049e-01
9.940685e-01 3.389627e-04 1.000598e+00 0.000000e+00 3.339687e-02 1.025640e-01 1.311374e-01 4.917697e-01 5.234071e-01
1.008210e+00 3.429933e-04 1.000598e+00 0.000000e+00 3.341048e-02 1.024954e-01 1.311619e-01 4.917393e-01 5.234639e-01
1.022360e+00 3.467793e-04 1.000598e+00 0.000000e+00 3.345276e-02 1.023944e-01 1.311654e-01 4.917091e-01 5.234199e-01
1.036527e+00 3.512220e-04 1.000598e+00 0.000000e+00 3.345695e-02 1.022747e-01 1.311663e-01 4.916843e-01 5.234549e-01
